"","break_date","test_result_word","test_result","p_value","test_stat","logLikUR","logLikR"
"1",2009-01-01,"h0_not_rejected","TRUE","0.911783834534337","1.51111292021596","7912.65467824235","7911.89912178224"
"2",2009-04-01,"h0_not_rejected","TRUE","0.774997520289404","2.50993886352262","7913.154091214","7911.89912178224"
"3",2009-07-01,"h0_not_rejected","TRUE","0.687093055237492","3.08363746255782","7913.44094051352","7911.89912178224"
"4",2009-10-01,"h0_not_rejected","TRUE","0.781764070429067","2.46495066713396","7913.13159711581","7911.89912178224"
"5",2010-01-01,"h0_not_rejected","TRUE","0.34327262378382","5.63591228712357","7914.7170779258","7911.89912178224"
"6",2010-04-01,"h0_not_rejected","TRUE","0.237301981355327","6.78279213107999","7915.29051784778","7911.89912178224"
"7",2010-07-01,"h0_not_rejected","TRUE","0.391953093376446","5.20008366098955","7914.49916361274","7911.89912178224"
"8",2010-10-01,"h0_not_rejected","TRUE","0.182833012624773","7.550142866432","7915.67419321546","7911.89912178224"
"9",2011-01-01,"h0_not_rejected","TRUE","0.373271669519204","5.36238681571194","7914.5803151901","7911.89912178224"
"10",2011-04-01,"h0_not_rejected","TRUE","0.0402541106779177","11.6281401922151","7917.71319187835","7911.89912178224"
"11",2011-07-01,"h0_not_rejected","TRUE","0.0641010964490999","10.4229323694235","7917.11058796695","7911.89912178224"
"12",2011-10-01,"h0_not_rejected","TRUE","0.306222931613062","5.99995875642526","7914.89910116045","7911.89912178224"
"13",2012-01-01,"h0_not_rejected","TRUE","0.165217244287185","7.84102814437938","7915.81963585443","7911.89912178224"
"14",2012-04-01,"h0_not_rejected","TRUE","0.193013483552604","7.39301075383628","7915.59562715916","7911.89912178224"
"15",2012-07-01,"h0_not_rejected","TRUE","0.287173813101392","6.20073393500388","7914.99948874974","7911.89912178224"
"16",2012-10-01,"h0_not_rejected","TRUE","0.168254891631364","7.78898563481198","7915.79361459965","7911.89912178224"
"17",2013-01-01,"h0_not_rejected","TRUE","0.974171967824691","0.843562739702975","7912.32090315209","7911.89912178224"
"18",2013-04-01,"h0_not_rejected","TRUE","0.0174228933745438","13.7293892987436","7918.76381643161","7911.89912178224"
"19",2013-07-01,"h0_not_rejected","TRUE","0.164031436074715","7.86157289831499","7915.8299082314","7911.89912178224"
"20",2013-10-01,"h0_not_rejected","TRUE","0.105193708847479","9.09864323133661","7916.44844339791","7911.89912178224"
"21",2014-01-01,"h0_not_rejected","TRUE","0.0209325741177895","13.2751205339664","7918.53668204922","7911.89912178224"
"22",2014-04-01,"h0_not_rejected","TRUE","0.0883997326131259","9.56931722273293","7916.68378039361","7911.89912178224"
"23",2014-07-01,"h0_not_rejected","TRUE","0.143582581516779","8.23829354961345","7916.01826855705","7911.89912178224"
"24",2014-10-01,"h0_not_rejected","TRUE","0.235413030890758","6.80676033320742","7915.30250194884","7911.89912178224"
"25",2015-01-01,"h0_not_rejected","TRUE","0.811939475017546","2.2612607564879","7913.02975216048","7911.89912178224"
"26",2015-04-01,"h0_not_rejected","TRUE","1","-1.04514343648771","7911.376550064","7911.89912178224"
"27",2015-07-01,"h0_not_rejected","TRUE","0.919672188883334","1.44193029763846","7912.62008693106","7911.89912178224"
"28",2015-10-01,"h0_not_rejected","TRUE","1","-1.42657826032882","7911.18583265208","7911.89912178224"
"29",2016-01-01,"h0_not_rejected","TRUE","1","-0.721351912659884","7911.53844582591","7911.89912178224"
"30",2016-04-01,"h0_not_rejected","TRUE","1","-0.209380184305701","7911.79443169009","7911.89912178224"
"31",2016-07-01,"h0_not_rejected","TRUE","0.440936904993905","4.7987079473005","7914.29847575589","7911.89912178224"
"32",2016-10-01,"h0_not_rejected","TRUE","0.513664973432212","4.25249315214569","7914.02536835831","7911.89912178224"
"33",2017-01-01,"h0_not_rejected","TRUE","0.728390081714858","2.81559297691274","7913.3069182707","7911.89912178224"
"34",2017-04-01,"h0_not_rejected","TRUE","0.8971368647727","1.63376038043134","7912.71600197246","7911.89912178224"
"35",2017-07-01,"h0_not_rejected","TRUE","0.493443081294309","4.39948854456088","7914.09886605452","7911.89912178224"
"36",2017-10-01,"h0_not_rejected","TRUE","0.649033951687584","3.33142579332343","7913.5648346789","7911.89912178224"
"37",2018-01-01,"h0_not_rejected","TRUE","0.631966985566413","3.44341127966436","7913.62082742207","7911.89912178224"
"38",2018-04-01,"h0_not_rejected","TRUE","0.557714215984387","3.94256717531061","7913.8704053699","7911.89912178224"
"39",2018-07-01,"h0_not_rejected","TRUE","0.128476492401781","8.54869996430716","7916.17347176439","7911.89912178224"
"40",2018-10-01,"h0_not_rejected","TRUE","0.81092174109943","2.2682286235613","7913.03323609402","7911.89912178224"
"41",2019-01-01,"h0_not_rejected","TRUE","0.501560378821925","4.34008356849336","7914.06916356649","7911.89912178224"
"42",2019-04-01,"h0_not_rejected","TRUE","0.980730223013771","0.739508117896548","7912.26887584119","7911.89912178224"
